TIME,DEVICE NAME,TEMP (Celsius),HUMIDITY(%),DATE_ONLY
2026-02-20 02:32:40,Module_4,15.3,33.6,2026-02-20
2026-02-20 02:33:43,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:33:44,Module_4,15.2,32.8,2026-02-20
2026-02-20 02:34:47,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:34:48,Module_4,15.3,32.7,2026-02-20
2026-02-20 02:35:51,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:35:52,Module_4,15.3,31.2,2026-02-20
2026-02-20 02:36:55,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:36:56,Module_4,15.3,31.2,2026-02-20
2026-02-20 02:37:59,Module_4,15.2,32.4,2026-02-20
2026-02-20 02:38:01,Module_3,15.3,95.0,2026-02-20
2026-02-20 02:39:03,Module_4,15.2,32.8,2026-02-20
2026-02-20 02:39:04,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:40:07,Module_4,15.3,33.3,2026-02-20
2026-02-20 02:40:08,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:41:11,Module_4,15.2,33.6,2026-02-20
2026-02-20 02:41:12,Module_3,16.6,95.0,2026-02-20
2026-02-20 02:42:15,Module_4,15.2,34.5,2026-02-20
2026-02-20 02:42:15,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:43:19,Module_4,15.2,32.8,2026-02-20
2026-02-20 02:43:20,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:44:23,Module_4,15.2,36.3,2026-02-20
2026-02-20 02:44:23,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:45:27,Module_4,15.1,33.6,2026-02-20
2026-02-20 02:45:27,Module_3,15.7,95.0,2026-02-20
2026-02-20 02:46:31,Module_4,15.1,34.2,2026-02-20
2026-02-20 02:46:32,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:47:34,Module_4,15.2,34.9,2026-02-20
2026-02-20 02:47:35,Module_3,15.5,95.0,2026-02-20
2026-02-20 02:48:38,Module_4,15.1,36.3,2026-02-20
2026-02-20 02:48:40,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:49:42,Module_4,15.2,35.1,2026-02-20
2026-02-20 02:49:44,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:50:45,Module_4,15.2,34.3,2026-02-20
2026-02-20 02:50:50,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:51:50,Module_4,15.1,32.9,2026-02-20
2026-02-20 02:51:53,Module_3,15.2,95.0,2026-02-20
2026-02-20 02:52:54,Module_4,15.1,32.4,2026-02-20
2026-02-20 02:52:57,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:54:00,Module_4,15.1,33.5,2026-02-20
2026-02-20 02:54:00,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:55:04,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:55:05,Module_4,15.1,33.9,2026-02-20
2026-02-20 02:56:08,Module_3,15.3,95.0,2026-02-20
2026-02-20 02:56:09,Module_4,15.1,33.1,2026-02-20
2026-02-20 02:57:11,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:57:13,Module_4,15.3,34.1,2026-02-20
2026-02-20 02:58:15,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:58:16,Module_4,15.1,33.7,2026-02-20
2026-02-20 02:59:19,Module_3,15.4,95.0,2026-02-20
2026-02-20 02:59:20,Module_4,15.0,33.7,2026-02-20
2026-02-20 03:00:23,Module_3,15.4,95.0,2026-02-20
2026-02-20 03:00:23,Module_4,15.0,33.8,2026-02-20
2026-02-20 03:01:27,Module_3,15.7,95.0,2026-02-20
2026-02-20 03:01:27,Module_4,15.0,35.1,2026-02-20
2026-02-20 03:02:31,Module_3,15.7,95.0,2026-02-20
2026-02-20 03:02:31,Module_4,15.0,35.3,2026-02-20
2026-02-20 03:03:35,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:03:35,Module_4,15.0,34.7,2026-02-20
2026-02-20 03:04:39,Module_3,15.4,95.0,2026-02-20
2026-02-20 03:04:39,Module_4,15.0,32.5,2026-02-20
2026-02-20 03:05:43,Module_4,15.1,33.6,2026-02-20
2026-02-20 03:05:43,Module_3,15.4,95.0,2026-02-20
2026-02-20 03:06:47,Module_4,15.0,33.8,2026-02-20
2026-02-20 03:06:48,Module_3,15.4,95.0,2026-02-20
2026-02-20 03:07:50,Module_4,15.0,32.5,2026-02-20
2026-02-20 03:07:51,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:08:54,Module_4,15.0,33.3,2026-02-20
2026-02-20 03:08:55,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:09:58,Module_4,15.0,34.0,2026-02-20
2026-02-20 03:09:59,Module_3,15.4,95.0,2026-02-20
2026-02-20 03:11:02,Module_4,15.0,33.6,2026-02-20
2026-02-20 03:11:03,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:12:07,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:12:07,Module_4,15.0,34.1,2026-02-20
2026-02-20 03:13:11,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:13:12,Module_4,15.0,34.4,2026-02-20
2026-02-20 03:14:15,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:14:16,Module_4,15.0,34.4,2026-02-20
2026-02-20 03:15:19,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:15:20,Module_4,15.0,33.0,2026-02-20
2026-02-20 03:16:23,Module_3,15.4,95.0,2026-02-20
2026-02-20 03:17:24,Module_4,14.9,32.5,2026-02-20
2026-02-20 03:17:26,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:18:28,Module_4,15.0,33.7,2026-02-20
2026-02-20 03:18:30,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:19:32,Module_4,15.0,33.6,2026-02-20
2026-02-20 03:19:34,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:20:36,Module_4,15.0,34.0,2026-02-20
2026-02-20 03:20:37,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:21:40,Module_4,15.0,34.5,2026-02-20
2026-02-20 03:21:41,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:22:43,Module_4,14.9,33.7,2026-02-20
2026-02-20 03:22:44,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:23:47,Module_4,15.0,34.6,2026-02-20
2026-02-20 03:23:50,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:24:51,Module_4,15.0,34.5,2026-02-20
2026-02-20 03:24:53,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:25:55,Module_4,15.0,35.0,2026-02-20
2026-02-20 03:25:59,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:26:59,Module_4,14.9,34.6,2026-02-20
2026-02-20 03:27:03,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:28:04,Module_4,15.0,33.5,2026-02-20
2026-02-20 03:28:08,Module_3,15.1,95.0,2026-02-20
2026-02-20 03:29:12,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:30:07,Module_4,15.0,35.8,2026-02-20
2026-02-20 03:30:17,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:31:12,Module_4,14.9,31.4,2026-02-20
2026-02-20 03:31:20,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:32:16,Module_4,15.0,36.4,2026-02-20
2026-02-20 03:32:28,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:33:20,Module_4,14.8,34.4,2026-02-20
2026-02-20 03:33:32,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:34:23,Module_4,14.9,34.4,2026-02-20
2026-02-20 03:34:36,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:35:27,Module_4,14.9,34.0,2026-02-20
2026-02-20 03:35:41,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:36:31,Module_4,15.0,34.0,2026-02-20
2026-02-20 03:36:37,Module_2,14.8,48.7,2026-02-20
2026-02-20 03:36:45,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:37:35,Module_4,15.0,34.0,2026-02-20
2026-02-20 03:37:41,Module_2,14.8,48.3,2026-02-20
2026-02-20 03:37:49,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:38:39,Module_4,14.9,34.5,2026-02-20
2026-02-20 03:38:45,Module_2,14.8,48.5,2026-02-20
2026-02-20 03:38:52,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:39:43,Module_4,14.9,35.2,2026-02-20
2026-02-20 03:39:49,Module_2,14.8,48.3,2026-02-20
2026-02-20 03:39:56,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:40:47,Module_4,14.9,31.4,2026-02-20
2026-02-20 03:40:53,Module_2,14.8,48.5,2026-02-20
2026-02-20 03:41:02,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:41:51,Module_4,14.8,35.1,2026-02-20
2026-02-20 03:41:57,Module_2,14.6,48.4,2026-02-20
2026-02-20 03:42:05,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:42:55,Module_4,14.8,34.4,2026-02-20
2026-02-20 03:43:01,Module_2,14.5,49.2,2026-02-20
2026-02-20 03:43:09,Module_3,15.1,95.0,2026-02-20
2026-02-20 03:43:59,Module_4,14.9,34.0,2026-02-20
2026-02-20 03:44:05,Module_2,14.7,48.6,2026-02-20
2026-02-20 03:44:12,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:45:02,Module_4,14.8,34.0,2026-02-20
2026-02-20 03:45:08,Module_2,14.7,48.8,2026-02-20
2026-02-20 03:45:16,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:46:07,Module_4,14.8,34.8,2026-02-20
2026-02-20 03:46:12,Module_2,14.8,48.8,2026-02-20
2026-02-20 03:46:20,Module_3,15.1,95.0,2026-02-20
2026-02-20 03:47:11,Module_4,14.9,33.7,2026-02-20
2026-02-20 03:47:16,Module_2,14.7,49.1,2026-02-20
2026-02-20 03:47:24,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:48:15,Module_4,14.8,34.9,2026-02-20
2026-02-20 03:48:20,Module_2,14.8,48.9,2026-02-20
2026-02-20 03:48:28,Module_3,14.9,95.0,2026-02-20
2026-02-20 03:49:19,Module_4,14.9,35.8,2026-02-20
2026-02-20 03:49:24,Module_2,14.7,48.2,2026-02-20
2026-02-20 03:49:32,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:50:24,Module_4,14.8,34.6,2026-02-20
2026-02-20 03:50:28,Module_2,14.8,49.0,2026-02-20
2026-02-20 03:50:36,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:51:28,Module_4,14.8,36.4,2026-02-20
2026-02-20 03:51:31,Module_2,14.7,49.1,2026-02-20
2026-02-20 03:51:39,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:52:32,Module_4,14.8,33.7,2026-02-20
2026-02-20 03:52:35,Module_2,14.8,48.6,2026-02-20
2026-02-20 03:52:43,Module_3,15.3,95.0,2026-02-20
2026-02-20 03:53:37,Module_4,14.8,34.0,2026-02-20
2026-02-20 03:53:39,Module_2,14.7,48.9,2026-02-20
2026-02-20 03:53:48,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:54:41,Module_4,14.8,34.6,2026-02-20
2026-02-20 03:54:42,Module_2,14.8,48.6,2026-02-20
2026-02-20 03:54:52,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:55:45,Module_4,14.8,34.4,2026-02-20
2026-02-20 03:55:46,Module_2,14.7,48.4,2026-02-20
2026-02-20 03:55:57,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:56:49,Module_4,14.8,36.4,2026-02-20
2026-02-20 03:56:50,Module_2,14.6,48.8,2026-02-20
2026-02-20 03:57:01,Module_3,15.1,95.0,2026-02-20
2026-02-20 03:57:53,Module_4,14.8,34.0,2026-02-20
2026-02-20 03:57:55,Module_2,14.7,48.7,2026-02-20
2026-02-20 03:58:05,Module_3,15.2,95.0,2026-02-20
2026-02-20 03:58:58,Module_4,14.8,36.4,2026-02-20
2026-02-20 03:59:00,Module_2,14.7,48.8,2026-02-20
2026-02-20 03:59:08,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:00:02,Module_4,14.8,36.4,2026-02-20
2026-02-20 04:00:03,Module_2,14.7,48.6,2026-02-20
2026-02-20 04:00:12,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:01:06,Module_4,14.8,34.3,2026-02-20
2026-02-20 04:01:08,Module_2,14.7,48.7,2026-02-20
2026-02-20 04:01:17,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:02:10,Module_4,14.8,35.2,2026-02-20
2026-02-20 04:02:13,Module_2,14.7,48.8,2026-02-20
2026-02-20 04:02:22,Module_3,15.2,95.0,2026-02-20
2026-02-20 04:03:14,Module_4,14.8,36.4,2026-02-20
2026-02-20 04:03:16,Module_2,14.6,48.9,2026-02-20
2026-02-20 04:03:28,Module_3,15.2,95.0,2026-02-20
2026-02-20 04:04:18,Module_4,14.8,31.4,2026-02-20
2026-02-20 04:04:20,Module_2,14.6,48.6,2026-02-20
2026-02-20 04:04:32,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:05:22,Module_4,14.8,34.0,2026-02-20
2026-02-20 04:05:24,Module_2,14.7,48.8,2026-02-20
2026-02-20 04:05:36,Module_3,15.2,95.0,2026-02-20
2026-02-20 04:06:28,Module_2,14.6,49.0,2026-02-20
2026-02-20 04:06:28,Module_4,14.8,35.7,2026-02-20
2026-02-20 04:06:40,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:07:32,Module_2,14.7,48.4,2026-02-20
2026-02-20 04:07:32,Module_4,14.8,34.4,2026-02-20
2026-02-20 04:07:45,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:08:35,Module_4,14.7,35.2,2026-02-20
2026-02-20 04:08:36,Module_2,14.7,48.4,2026-02-20
2026-02-20 04:08:49,Module_3,15.2,95.0,2026-02-20
2026-02-20 04:09:39,Module_4,14.8,35.7,2026-02-20
2026-02-20 04:09:39,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:09:52,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:10:43,Module_4,14.7,35.3,2026-02-20
2026-02-20 04:10:43,Module_2,14.5,48.9,2026-02-20
2026-02-20 04:10:56,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:11:46,Module_4,14.8,34.8,2026-02-20
2026-02-20 04:11:47,Module_2,14.6,49.5,2026-02-20
2026-02-20 04:12:00,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:12:50,Module_4,14.7,36.6,2026-02-20
2026-02-20 04:12:50,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:13:04,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:13:54,Module_2,14.6,48.4,2026-02-20
2026-02-20 04:13:54,Module_4,14.7,33.8,2026-02-20
2026-02-20 04:14:09,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:14:58,Module_4,14.8,33.7,2026-02-20
2026-02-20 04:14:58,Module_2,14.6,48.9,2026-02-20
2026-02-20 04:15:13,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:16:02,Module_2,14.6,48.9,2026-02-20
2026-02-20 04:16:03,Module_4,14.8,35.5,2026-02-20
2026-02-20 04:16:20,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:17:06,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:17:06,Module_4,14.8,34.8,2026-02-20
2026-02-20 04:17:24,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:18:10,Module_2,14.6,48.7,2026-02-20
2026-02-20 04:18:10,Module_4,14.9,35.1,2026-02-20
2026-02-20 04:18:28,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:19:13,Module_4,14.7,35.6,2026-02-20
2026-02-20 04:19:14,Module_2,14.6,49.0,2026-02-20
2026-02-20 04:19:31,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:20:17,Module_4,14.7,36.5,2026-02-20
2026-02-20 04:20:19,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:20:35,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:21:21,Module_4,14.8,35.2,2026-02-20
2026-02-20 04:21:23,Module_2,14.6,48.7,2026-02-20
2026-02-20 04:21:39,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:22:25,Module_4,14.6,35.0,2026-02-20
2026-02-20 04:22:28,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:22:46,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:23:29,Module_4,14.7,35.8,2026-02-20
2026-02-20 04:23:32,Module_2,14.6,48.9,2026-02-20
2026-02-20 04:23:50,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:24:32,Module_4,14.7,35.8,2026-02-20
2026-02-20 04:24:35,Module_2,14.6,49.3,2026-02-20
2026-02-20 04:24:55,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:25:35,Module_4,14.7,35.3,2026-02-20
2026-02-20 04:25:40,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:26:01,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:26:39,Module_4,14.7,40.4,2026-02-20
2026-02-20 04:26:44,Module_2,14.5,49.1,2026-02-20
2026-02-20 04:27:04,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:27:43,Module_4,14.7,36.5,2026-02-20
2026-02-20 04:27:48,Module_2,14.5,49.1,2026-02-20
2026-02-20 04:28:09,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:28:47,Module_4,14.6,34.5,2026-02-20
2026-02-20 04:28:51,Module_2,14.6,49.1,2026-02-20
2026-02-20 04:29:14,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:29:51,Module_4,14.7,35.2,2026-02-20
2026-02-20 04:29:55,Module_2,14.6,49.3,2026-02-20
2026-02-20 04:30:17,Module_3,15.1,95.0,2026-02-20
2026-02-20 04:30:55,Module_4,14.7,35.5,2026-02-20
2026-02-20 04:31:02,Module_2,14.6,49.2,2026-02-20
2026-02-20 04:31:21,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:32:00,Module_4,14.7,35.3,2026-02-20
2026-02-20 04:32:06,Module_2,14.6,50.8,2026-02-20
2026-02-20 04:32:25,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:33:03,Module_4,14.6,35.5,2026-02-20
2026-02-20 04:33:10,Module_2,14.6,48.4,2026-02-20
2026-02-20 04:33:29,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:34:07,Module_4,14.6,36.8,2026-02-20
2026-02-20 04:34:13,Module_2,14.6,48.8,2026-02-20
2026-02-20 04:34:32,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:35:11,Module_4,14.7,36.5,2026-02-20
2026-02-20 04:35:17,Module_2,14.5,49.1,2026-02-20
2026-02-20 04:35:36,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:36:15,Module_4,14.8,35.4,2026-02-20
2026-02-20 04:36:20,Module_2,14.5,49.2,2026-02-20
2026-02-20 04:36:40,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:37:18,Module_4,14.7,35.2,2026-02-20
2026-02-20 04:37:24,Module_2,14.5,49.5,2026-02-20
2026-02-20 04:37:44,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:38:22,Module_4,14.6,35.0,2026-02-20
2026-02-20 04:38:27,Module_2,14.6,47.5,2026-02-20
2026-02-20 04:38:48,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:39:26,Module_4,14.6,38.6,2026-02-20
2026-02-20 04:39:31,Module_2,14.6,49.1,2026-02-20
2026-02-20 04:39:51,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:40:30,Module_4,14.6,36.8,2026-02-20
2026-02-20 04:40:34,Module_2,14.6,49.4,2026-02-20
2026-02-20 04:40:55,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:41:34,Module_4,14.7,35.9,2026-02-20
2026-02-20 04:41:39,Module_2,14.6,49.3,2026-02-20
2026-02-20 04:41:59,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:42:37,Module_4,14.6,36.6,2026-02-20
2026-02-20 04:42:43,Module_2,14.5,50.9,2026-02-20
2026-02-20 04:43:02,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:43:44,Module_4,14.6,35.4,2026-02-20
2026-02-20 04:43:47,Module_2,14.5,48.9,2026-02-20
2026-02-20 04:44:06,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:44:48,Module_4,14.6,36.9,2026-02-20
2026-02-20 04:44:51,Module_2,14.6,49.7,2026-02-20
2026-02-20 04:45:10,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:45:54,Module_4,14.7,36.8,2026-02-20
2026-02-20 04:45:54,Module_2,14.5,49.5,2026-02-20
2026-02-20 04:46:14,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:46:58,Module_4,14.6,35.1,2026-02-20
2026-02-20 04:46:58,Module_2,14.5,49.2,2026-02-20
2026-02-20 04:47:18,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:48:02,Module_4,14.7,34.5,2026-02-20
2026-02-20 04:48:02,Module_2,14.6,49.2,2026-02-20
2026-02-20 04:48:22,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:49:06,Module_2,14.9,49.3,2026-02-20
2026-02-20 04:49:11,Module_4,14.6,36.5,2026-02-20
2026-02-20 04:49:32,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:50:09,Module_2,14.5,49.8,2026-02-20
2026-02-20 04:50:13,Module_4,14.6,35.2,2026-02-20
2026-02-20 04:50:34,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:51:13,Module_2,14.5,49.2,2026-02-20
2026-02-20 04:51:17,Module_4,14.6,33.7,2026-02-20
2026-02-20 04:51:37,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:52:17,Module_2,14.5,49.8,2026-02-20
2026-02-20 04:52:20,Module_4,14.6,36.5,2026-02-20
2026-02-20 04:52:41,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:53:21,Module_2,14.5,49.4,2026-02-20
2026-02-20 04:53:24,Module_4,14.6,35.1,2026-02-20
2026-02-20 04:53:46,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:54:30,Module_2,14.5,49.4,2026-02-20
2026-02-20 04:54:33,Module_4,14.5,36.6,2026-02-20
2026-02-20 04:54:50,Module_3,14.9,95.0,2026-02-20
2026-02-20 04:55:33,Module_2,14.5,49.5,2026-02-20
2026-02-20 04:55:34,Module_4,14.6,36.3,2026-02-20
2026-02-20 04:55:54,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:56:42,Module_4,14.5,37.3,2026-02-20
2026-02-20 04:56:43,Module_2,14.5,49.3,2026-02-20
2026-02-20 04:56:58,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:57:45,Module_2,14.5,49.4,2026-02-20
2026-02-20 04:57:45,Module_4,14.5,36.4,2026-02-20
2026-02-20 04:58:07,Module_3,15.0,95.0,2026-02-20
2026-02-20 04:58:49,Module_2,14.4,49.2,2026-02-20
2026-02-20 04:59:10,Module_3,14.8,95.0,2026-02-20
2026-02-20 04:59:49,Module_4,14.5,35.6,2026-02-20
2026-02-20 04:59:54,Module_2,14.5,49.2,2026-02-20
2026-02-20 05:00:14,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:00:57,Module_4,14.5,35.3,2026-02-20
2026-02-20 05:01:00,Module_2,14.4,49.0,2026-02-20
2026-02-20 05:01:18,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:02:01,Module_4,14.5,36.3,2026-02-20
2026-02-20 05:02:05,Module_2,14.4,49.2,2026-02-20
2026-02-20 05:02:22,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:03:05,Module_4,14.5,36.0,2026-02-20
2026-02-20 05:03:10,Module_2,14.4,49.4,2026-02-20
2026-02-20 05:03:26,Module_3,14.9,95.0,2026-02-20
2026-02-20 05:04:10,Module_4,14.5,36.3,2026-02-20
2026-02-20 05:04:16,Module_2,14.4,49.4,2026-02-20
2026-02-20 05:04:31,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:05:13,Module_4,14.5,33.9,2026-02-20
2026-02-20 05:05:19,Module_2,14.4,49.3,2026-02-20
2026-02-20 05:05:35,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:06:17,Module_4,14.5,37.4,2026-02-20
2026-02-20 05:06:23,Module_2,14.4,49.6,2026-02-20
2026-02-20 05:06:39,Module_3,14.9,95.0,2026-02-20
2026-02-20 05:07:22,Module_4,14.4,36.5,2026-02-20
2026-02-20 05:07:28,Module_2,14.4,49.7,2026-02-20
2026-02-20 05:07:44,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:08:26,Module_4,14.4,37.0,2026-02-20
2026-02-20 05:08:33,Module_2,14.9,49.6,2026-02-20
2026-02-20 05:08:47,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:09:30,Module_4,14.5,36.5,2026-02-20
2026-02-20 05:09:38,Module_2,14.3,49.5,2026-02-20
2026-02-20 05:09:52,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:10:34,Module_4,14.5,36.4,2026-02-20
2026-02-20 05:10:42,Module_2,14.4,49.3,2026-02-20
2026-02-20 05:10:56,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:11:38,Module_4,14.5,36.6,2026-02-20
2026-02-20 05:11:46,Module_2,14.4,49.2,2026-02-20
2026-02-20 05:12:01,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:12:41,Module_4,14.4,36.7,2026-02-20
2026-02-20 05:12:51,Module_2,14.4,49.2,2026-02-20
2026-02-20 05:13:05,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:13:47,Module_4,14.4,37.0,2026-02-20
2026-02-20 05:13:55,Module_2,14.4,49.6,2026-02-20
2026-02-20 05:14:09,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:14:51,Module_4,14.5,37.2,2026-02-20
2026-02-20 05:14:59,Module_2,14.4,49.3,2026-02-20
2026-02-20 05:15:14,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:15:54,Module_4,14.4,36.6,2026-02-20
2026-02-20 05:16:02,Module_2,14.4,49.2,2026-02-20
2026-02-20 05:16:18,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:17:00,Module_4,14.4,40.5,2026-02-20
2026-02-20 05:17:06,Module_2,14.3,49.1,2026-02-20
2026-02-20 05:17:23,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:18:09,Module_4,14.4,36.9,2026-02-20
2026-02-20 05:18:10,Module_2,14.4,49.4,2026-02-20
2026-02-20 05:18:29,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:19:12,Module_4,14.4,36.6,2026-02-20
2026-02-20 05:19:14,Module_2,14.3,49.2,2026-02-20
2026-02-20 05:19:33,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:20:17,Module_4,14.4,37.2,2026-02-20
2026-02-20 05:20:19,Module_2,14.3,49.3,2026-02-20
2026-02-20 05:20:36,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:21:21,Module_4,14.4,36.4,2026-02-20
2026-02-20 05:21:23,Module_2,14.4,49.2,2026-02-20
2026-02-20 05:21:40,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:22:25,Module_4,14.3,37.3,2026-02-20
2026-02-20 05:22:26,Module_2,14.3,50.1,2026-02-20
2026-02-20 05:22:44,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:23:28,Module_4,14.4,36.3,2026-02-20
2026-02-20 05:23:30,Module_2,14.3,49.0,2026-02-20
2026-02-20 05:23:48,Module_3,14.8,95.0,2026-02-20
2026-02-20 05:24:32,Module_4,14.3,35.6,2026-02-20
2026-02-20 05:24:33,Module_2,14.3,49.3,2026-02-20
2026-02-20 05:24:52,Module_3,14.8,95.0,2026-02-20
